hts10,cty_code,usmca_share
0306170007,2010,0
0306170008,1220,0
0306170008,2010,0
0306170010,1220,0
0306170010,2010,0
0306170011,1220,0
0306170011,2010,0
0306170013,1220,0
0306170013,2010,0
0306170014,1220,0
0306170014,2010,0
0306170016,1220,0
0306170016,2010,0
0306170017,1220,0
0306170017,2010,0
0306170019,1220,0
0306170019,2010,0
0306170020,1220,0
0306170020,2010,0
0306170022,1220,0
0306170022,2010,0
0306170023,1220,0
0306170023,2010,0
0306170025,1220,0
0306170025,2010,0
0306170026,1220,0
0306170026,2010,0
0306170028,1220,0
0306170028,2010,0
0306170029,1220,0
0306170029,2010,0
0306170041,1220,0
0306170041,2010,0
0306170042,1220,0
0306170042,2010,0
0306190110,1220,0
0306190110,2010,0
0306190130,1220,0
0306190130,2010,0
0306190161,1220,0
0306190161,2010,0
0306310000,1220,0
0306310000,2010,0
0306320010,1220,0
0306320010,2010,0
0306320090,1220,0
0306320090,2010,0
0306332000,1220,1
0306332000,2010,1
0306334000,1220,0
0306334000,2010,0
0306340000,1220,0
0306340000,2010,0
0306350020,1220,0
0306350020,2010,0
0306350040,1220,0
0306350040,2010,0
0306360020,1220,0
0306360020,2010,0
0306360040,1220,0
0306360040,2010,0
0306390100,1220,0
0306390100,2010,0
0306910000,1220,0
0306910000,2010,0
0306920000,1220,0
0306920000,2010,0
0306932000,1220,0
0306932000,2010,0
0306934000,1220,0
0306934000,2010,0
0306940000,1220,0
0306940000,2010,0
0306950020,1220,0
0306950020,2010,0
0306950040,1220,0
0306950040,2010,0
0306990100,1220,0
0306990100,2010,0
0307110020,1220,0
0307110020,2010,0
0307110060,1220,0
0307110060,2010,0
0307110080,1220,0
0307110080,2010,0
0307120060,1220,0
0307120060,2010,0
0307120080,1220,0
0307120080,2010,0
0307190160,1220,0
0307190160,2010,0
0307190180,1220,0
0307190180,2010,0
0307210000,1220,0
0307210000,2010,0
0307220000,1220,0
0307220000,2010,0
0307290100,1220,0
0307290100,2010,0
0307310010,1220,0
0307310010,2010,0
0307310090,1220,0
0307310090,2010,0
0307320000,1220,0
0307320000,2010,0
0307390100,1220,0
0307390100,2010,0
0307420020,1220,0
0307420020,2010,0
0307420040,1220,0
0307420040,2010,0
0307420060,1220,0
0307420060,2010,0
0307430010,1220,0
0307430010,2010,0
0307430022,1220,0
0307430022,2010,0
0307430024,1220,0
0307430024,2010,0
0307430029,1220,0
0307430029,2010,0
0307430050,1220,0
0307430050,2010,0
0307430060,1220,0
0307430060,2010,0
0307490122,1220,0
0307490122,2010,0
0307490124,1220,0
0307490124,2010,0
0307490129,1220,0
0307490129,2010,0
0307490150,1220,0
0307490150,2010,0
0307490160,1220,0
0307490160,2010,0
0307510000,1220,0
0307510000,2010,0
0307520000,1220,0
0307520000,2010,0
0307590100,1220,0
0307590100,2010,0
0307600000,1220,0
0307600000,2010,1
0307710050,1220,0
0307710050,2010,0
0307710070,1220,0
0307710070,2010,0
0307710090,1220,0
0307710090,2010,0
0307720030,1220,0
0307720030,2010,0
0307720051,1220,0
0307720051,2010,0
0307720055,1220,0
0307720055,2010,0
0307720060,1220,0
0307720060,2010,0
0307790130,1220,0
0307790130,2010,0
0307790151,1220,0
0307790151,2010,0
0307790155,1220,0
0307790155,2010,0
0307790160,1220,0
0307790160,2010,0
0307810000,1220,0
0307810000,2010,0
0307820000,1220,0
0307820000,2010,0
0307830000,1220,0
0307830000,2010,0
0307840000,1220,0
0307840000,2010,0
0307870000,1220,0
0307870000,2010,0
0307880000,1220,0
0307880000,2010,0
0307910330,1220,0
0307910330,2010,0
0307910390,1220,0
0307910390,2010,0
0307920130,1220,0
0307920130,2010,0
0307920190,1220,0
0307920190,2010,0
0307990300,1220,0
0307990300,2010,0
0308110000,1220,0
0308110000,2010,0
0308120000,1220,0
0308120000,2010,0
0308190100,1220,0
0308190100,2010,0
0308210021,1220,0
0308210021,2010,0
0308210029,1220,0
0308210029,2010,0
0308220000,1220,0
0308220000,2010,0
0308290100,1220,0
0308290100,2010,0
0308300000,1220,0
0308300000,2010,0
0308900100,1220,0
0308900100,2010,0
0309100500,1220,0
0309100500,2010,0
0309109000,1220,0
0309109000,2010,0
0309901010,1220,0
0309901010,2010,0
0309901030,1220,0
0309901030,2010,0
0309901061,1220,0
0309901061,2010,0
0309902000,1220,0
0309902000,2010,0
0309903000,1220,0
0309903000,2010,0
0309904030,1220,0
0309904030,2010,0
0309904090,1220,0
0309904090,2010,0
0309905030,1220,0
0309905030,2010,0
0309905090,1220,0
0309905090,2010,0
0309906000,1220,0
0309906000,2010,0
0309909000,1220,0
0309909000,2010,0
0401100000,1220,0
0401100000,2010,1
0401202000,1220,1
0401202000,2010,1
0401204000,1220,0.8431375364
0401204000,2010,1
0401400200,1220,0
0401400200,2010,0
0401400500,1220,1
0401400500,2010,0
0401402500,1220,1
0401402500,2010,1
0401500200,1220,0
0401500200,2010,1
0401500500,1220,0
0401500500,2010,0
0401502500,1220,0
0401502500,2010,1
0401504200,1220,0
0401504200,2010,0
0401505000,1220,0
0401505000,2010,0
0401507500,1220,0
0401507500,2010,0
0402100500,1220,0
0402100500,2010,0
0402101000,1220,1
0402101000,2010,1
0402105000,1220,1
0402105000,2010,0
0402210200,1220,0
0402210200,2010,0
0402210500,1220,0
0402210500,2010,0
0402212500,1220,0
0402212500,2010,1
0402212700,1220,0
0402212700,2010,0
0402213000,1220,0
0402213000,2010,0
0402215000,1220,1
0402215000,2010,1
0402217300,1220,0
0402217300,2010,0
0402217500,1220,0
0402217500,2010,0
0402219000,1220,0
0402219000,2010,1
0402290500,1220,0
0402290500,2010,0
0402291000,1220,0
0402291000,2010,0
0402295000,1220,0
0402295000,2010,0
0402910300,1220,0
0402910300,2010,0
0402910600,1220,0
0402910600,2010,0
0402911000,1220,1
0402911000,2010,1
0402913000,1220,0
0402913000,2010,0
0402917000,1220,0
0402917000,2010,1
0402919000,1220,0
0402919000,2010,0
0402990300,1220,0
0402990300,2010,0
0402990600,1220,0
0402990600,2010,0
0402991000,1220,1
0402991000,2010,1
0402993000,1220,0
0402993000,2010,0
0402994500,1220,0
0402994500,2010,1
0402995500,1220,0
0402995500,2010,0
0402996800,1220,0
0402996800,2010,0
0402997000,1220,0
0402997000,2010,0
0402999000,1220,0
0402999000,2010,0
0403200500,1220,0
0403200500,2010,0
0403201000,1220,0
0403201000,2010,0
0403205000,1220,0.4863868987
0403205000,2010,0
0403209000,1220,1
0403209000,2010,1
0403900200,1220,0
0403900200,2010,0
0403900400,1220,0
0403900400,2010,0
0403901600,1220,0
0403901600,2010,1
0403902000,1220,0
0403902000,2010,0
0403903700,1220,0
0403903700,2010,0
0403904110,1220,0
0403904110,2010,0
0403904190,1220,0
0403904190,2010,0
0403904500,1220,0
0403904500,2010,0
0403904700,1220,0
0403904700,2010,0
0403905100,1220,0
0403905100,2010,0
0403905500,1220,0
0403905500,2010,0
0403905700,1220,0
0403905700,2010,0
0403906100,1220,0
0403906100,2010,0
0403906500,1220,0
0403906500,2010,0
0403907200,1220,0
0403907200,2010,0
0403907400,1220,0
0403907400,2010,0
0403907800,1220,0
0403907800,2010,0
0403908500,1220,0
0403908500,2010,0
0403908700,1220,0
0403908700,2010,0
0403909000,1220,0
0403909000,2010,0
0403909500,1220,0
0403909500,2010,0
0404100500,1220,1
0404100500,2010,1
0404100800,1220,0
0404100800,2010,0
0404101100,1220,0
0404101100,2010,0
0404101500,1220,0
0404101500,2010,0
0404102000,1220,1
0404102000,2010,0
0404104800,1220,0
0404104800,2010,0
0404105010,1220,0
0404105010,2010,0
0404105090,1220,1
0404105090,2010,0
0404109000,1220,1
0404109000,2010,0
0404901000,1220,0.9613772261
0404901000,2010,0
0404902800,1220,0
0404902800,2010,0
0404903000,1220,0
0404903000,2010,0
0404905000,1220,0
0404905000,2010,0
0404907000,1220,0.9983921475
0404907000,2010,1
0405100500,1220,0
0405100500,2010,0
0405101000,1220,0
0405101000,2010,0
0405102000,1220,1
0405102000,2010,1
0405201000,1220,0
0405201000,2010,0
0405202000,1220,0
0405202000,2010,0
0405203000,1220,0
0405203000,2010,0
0405204000,1220,0
0405204000,2010,0
0405205000,1220,0
0405205000,2010,0
0405206000,1220,0
0405206000,2010,0
0405207000,1220,0
0405207000,2010,0
0405208000,1220,0
0405208000,2010,0
0405900520,1220,0
0405900520,2010,0
0405900540,1220,0
0405900540,2010,0
0405901020,1220,1
0405901020,2010,1
0405901040,1220,0
0405901040,2010,0
0405902020,1220,0
0405902020,2010,1
0405902040,1220,0
0405902040,2010,0
0406100200,1220,0
0406100200,2010,0
0406100400,1220,0
0406100400,2010,0
0406100800,1220,0
0406100800,2010,1
0406101200,1220,0
0406101200,2010,0
0406101400,1220,0
0406101400,2010,0
0406101800,1220,0
0406101800,2010,0
0406102400,1220,0
0406102400,2010,0
0406102800,1220,0
0406102800,2010,0
0406103400,1220,0
0406103400,2010,0
0406103800,1220,0
0406103800,2010,0
0406104400,1220,1
0406104400,2010,0
0406104800,1220,0
0406104800,2010,0
0406105400,1220,0
0406105400,2010,0
0406105800,1220,0
0406105800,2010,1
0406106400,1220,1
0406106400,2010,0
0406106800,1220,0
0406106800,2010,0
0406107400,1220,0
0406107400,2010,0
0406107800,1220,0
0406107800,2010,0
0406108400,1220,1
0406108400,2010,1
0406108800,1220,0.7456415952
0406108800,2010,1
0406109500,1220,1
0406109500,2010,0.998857469
0406201000,1220,0
0406201000,2010,0
0406201500,1220,0
0406201500,2010,0
0406202200,1220,0
0406202200,2010,0
0406202400,1220,0
0406202400,2010,0
0406202800,1220,0
0406202800,2010,0
0406202900,1220,0
0406202900,2010,0
0406203110,1220,0
0406203110,2010,0
0406203190,1220,0
0406203190,2010,0
0406203300,1220,0
0406203300,2010,0
0406203400,1220,0
0406203400,2010,0
0406203600,1220,0
0406203600,2010,0
0406203900,1220,0
0406203900,2010,0
0406204300,1220,0
0406204300,2010,0
0406204400,1220,0
0406204400,2010,0
0406204800,1220,0
0406204800,2010,0
0406204900,1220,0
0406204900,2010,0
0406205100,1220,0
0406205100,2010,0
0406205300,1220,0
0406205300,2010,0
0406205400,1220,0
0406205400,2010,0
0406205500,1220,0
0406205500,2010,0
0406205600,1220,0
0406205600,2010,0
0406205700,1220,0
0406205700,2010,0
0406206100,1220,0
0406206100,2010,0
0406206300,1220,0
0406206300,2010,0
0406206500,1220,0
0406206500,2010,0
0406206700,1220,0
0406206700,2010,0
0406206900,1220,0
0406206900,2010,0
0406207100,1220,0
0406207100,2010,0
0406207300,1220,0
0406207300,2010,0
0406207500,1220,0
0406207500,2010,0
0406207700,1220,0
0406207700,2010,0
0406207900,1220,0
0406207900,2010,0
0406208100,1220,0
0406208100,2010,0
0406208300,1220,0
0406208300,2010,0
0406208500,1220,0
0406208500,2010,0
0406208700,1220,0
0406208700,2010,0
0406208900,1220,0
0406208900,2010,0
0406209100,1220,0
0406209100,2010,0
0406209500,1220,0
0406209500,2010,1
0406300500,1220,0
0406300500,2010,0
0406301200,1220,0
0406301200,2010,0
0406301400,1220,0
0406301400,2010,0
0406301800,1220,0
0406301800,2010,0
0406302200,1220,0
0406302200,2010,0
0406302400,1220,0
0406302400,2010,0
0406302800,1220,0
0406302800,2010,0
0406303200,1220,0
0406303200,2010,0
0406303400,1220,0
0406303400,2010,0
0406303800,1220,0
0406303800,2010,0
0406304200,1220,0
0406304200,2010,0
0406304400,1220,0
0406304400,2010,0
0406304800,1220,0
0406304800,2010,0
0406304900,1220,0
0406304900,2010,0
0406305100,1220,0
0406305100,2010,0
0406305300,1220,0
0406305300,2010,0
0406305500,1220,0
0406305500,2010,0
0406305600,1220,0
0406305600,2010,0
0406305700,1220,0
0406305700,2010,0
0406306100,1220,0
0406306100,2010,0
0406306300,1220,0
0406306300,2010,0
0406306500,1220,0
0406306500,2010,0
0406306700,1220,0
0406306700,2010,0
0406306900,1220,0
0406306900,2010,0
0406307100,1220,0
0406307100,2010,0
0406307300,1220,0
0406307300,2010,0
0406307500,1220,0
0406307500,2010,0
0406307700,1220,0
0406307700,2010,0
0406307900,1220,0
0406307900,2010,0
0406308100,1220,0
0406308100,2010,0
0406308300,1220,0
0406308300,2010,0
0406308500,1220,0
0406308500,2010,0
0406308700,1220,0
0406308700,2010,0
0406308900,1220,0
0406308900,2010,0
0406309100,1220,0
0406309100,2010,1
0406309500,1220,1
0406309500,2010,1
0406402000,1220,0
0406402000,2010,0
0406404000,1220,0
0406404000,2010,0
0406404400,1220,0
0406404400,2010,0
0406404800,1220,0
0406404800,2010,0
0406405100,1220,0
0406405100,2010,0
0406405200,1220,0
0406405200,2010,0
0406405400,1220,0.8940874194
0406405400,2010,0
0406405800,1220,0
0406405800,2010,0
0406407000,1220,0
0406407000,2010,0
0406900500,1220,0
0406900500,2010,0
0406900600,1220,0
0406900600,2010,0
0406900810,1220,1
0406900810,2010,0
0406900890,1220,0
0406900890,2010,0
0406901200,1220,1
0406901200,2010,0
0406901400,1220,0
0406901400,2010,0
0406901600,1220,0
0406901600,2010,0
0406901800,1220,0
0406901800,2010,0
0406902000,1220,0
0406902000,2010,0
0406902500,1220,0
0406902500,2010,1
0406902800,1220,0
0406902800,2010,0
0406903100,1220,0
0406903100,2010,0
0406903200,1220,0
0406903200,2010,0
0406903300,1220,0
0406903300,2010,0
0406903400,1220,0
0406903400,2010,0
0406903600,1220,0
0406903600,2010,0
0406903700,1220,0
0406903700,2010,0
0406903800,1220,0
0406903800,2010,0
0406903900,1220,0
0406903900,2010,0
0406904100,1220,0
0406904100,2010,0
0406904200,1220,1
0406904200,2010,0
0406904300,1220,0
0406904300,2010,1
0406904400,1220,0
0406904400,2010,0
0406904600,1220,0
0406904600,2010,0
0406904800,1220,0
0406904800,2010,0
0406904900,1220,0
0406904900,2010,0
0406905100,1220,0
0406905100,2010,0
0406905200,1220,0
0406905200,2010,0
0406905400,1220,0
0406905400,2010,0
0406905600,1220,0
0406905600,2010,0
0406905700,1220,0
0406905700,2010,0
0406905900,1220,1
0406905900,2010,0
0406906100,1220,0
0406906100,2010,0
0406906300,1220,0
0406906300,2010,0
0406906600,1220,0
0406906600,2010,0
0406906800,1220,0
0406906800,2010,0
0406907200,1220,0
0406907200,2010,0
0406907400,1220,0
0406907400,2010,0
0406907600,1220,0
0406907600,2010,0
0406907800,1220,1
0406907800,2010,0
0406908200,1220,0
0406908200,2010,0
0406908400,1220,0
0406908400,2010,0
0406908600,1220,0
0406908600,2010,0
0406908800,1220,0
0406908800,2010,0
0406909000,1220,0
0406909000,2010,0
0406909200,1220,0
0406909200,2010,0
0406909300,1220,0
0406909300,2010,0
0406909400,1220,0
0406909400,2010,0
0406909500,1220,1
0406909500,2010,0
0406909700,1220,0.816722873
0406909700,2010,1
0406909900,1220,1
0406909900,2010,0.9988697041
0407110000,1220,1
0407110000,2010,0
0407190000,1220,1
0407190000,2010,0
0407210030,1220,0
0407210030,2010,0
0407210090,1220,0
0407210090,2010,0
0407290000,1220,1
0407290000,2010,0
0407900000,1220,0
0407900000,2010,1
0408110000,1220,0
0408110000,2010,0
0408190000,1220,0.9953233623
0408190000,2010,0
0408910000,1220,1
0408910000,2010,0
0408990000,1220,1
0408990000,2010,0
0409000005,1220,0.9203889851
0409000005,2010,1
0409000010,1220,0.6671150473
0409000010,2010,1
0409000035,1220,0.9655535296
0409000035,2010,1
0409000045,1220,0.9171182375
0409000045,2010,1
0409000056,1220,0.9289339975
0409000056,2010,0.9631026752
0409000065,1220,0.9894410585
0409000065,2010,0.9850979744
0410100000,1220,0.7001052087
0410100000,2010,1
0410900000,1220,1
0410900000,2010,1
0501000000,1220,0
0501000000,2010,0
0502100000,1220,0
0502100000,2010,0
0502900000,1220,0
0502900000,2010,0
0504000020,1220,0
0504000020,2010,0
0504000040,1220,0
0504000040,2010,0
0504000060,1220,0
0504000060,2010,0
0505100050,1220,0
0505100050,2010,0
0505100055,1220,0
0505100055,2010,0
0505100060,1220,0
0505100060,2010,0
0505100065,1220,0
0505100065,2010,0
0505902020,1220,0.9291803717
0505902020,2010,0
0505902040,1220,0
0505902040,2010,0
0505906000,1220,0
0505906000,2010,0
0506100000,1220,0
0506100000,2010,0
0506900020,1220,0
0506900020,2010,0
0506900040,1220,0
0506900040,2010,0
0507100000,1220,0
0507100000,2010,0
0507900010,1220,0
0507900010,2010,0
0507900090,1220,0
0507900090,2010,0
0508000000,1220,0
0508000000,2010,0
0510002000,1220,0
0510002000,2010,0
0510004010,1220,0
0510004010,2010,0
0510004020,1220,0
0510004020,2010,0
0510004040,1220,0
0510004040,2010,0
0511100010,1220,0
0511100010,2010,0
0511100090,1220,0
0511100090,2010,0
0511910010,1220,0
0511910010,2010,0
0511910090,1220,0
0511910090,2010,0
0511992000,1220,0
0511992000,2010,0
0511993030,1220,0
0511993030,2010,0
0511993060,1220,0
0511993060,2010,0
0511993300,1220,0
0511993300,2010,0
0511993600,1220,1
0511993600,2010,0
0511994024,1220,1
0511994024,2010,0
0511994028,1220,1
0511994028,2010,0
0511994030,1220,1
0511994030,2010,0
0511994040,1220,0.9580336158
0511994040,2010,0
0511994070,1220,0.8755088692
0511994070,2010,0.998624838
0601101500,1220,1
0601101500,2010,0
0601103000,1220,1
0601103000,2010,0
0601104500,1220,1
0601104500,2010,0
0601106000,1220,1
0601106000,2010,0
0601107500,1220,0
0601107500,2010,0
0601108500,1220,0
0601108500,2010,0
0601109020,1220,1
0601109020,2010,0
0601109040,1220,0
0601109040,2010,0
0601109060,1220,0
0601109060,2010,0
0601109080,1220,0.9742514018
0601109080,2010,1
0601201000,1220,0
0601201000,2010,1
0601209000,1220,0.9987027859
0601209000,2010,0
0602100000,1220,1
0602100000,2010,0.9909603609
0602200000,1220,0
0602200000,2010,0
0602300000,1220,1
0602300000,2010,0
0602400000,1220,0
0602400000,2010,0
0602902000,1220,0
0602902000,2010,0
0602903010,1220,1
0602903010,2010,0
0602903090,1220,0.9981096381
0602903090,2010,0
0602904000,1220,0.9963712231
0602904000,2010,0
0602905000,1220,0.9803754518
0602905000,2010,0
0602906010,1220,0.9990123189
0602906010,2010,0
0602906020,1220,0.9997974526
0602906020,2010,0
0602906090,1220,0.9989902197
0602906090,2010,1
0602909010,1220,0.9926484839
0602909010,2010,0
0602909090,1220,0.9982087893
0602909090,2010,1
0603110030,1220,1
0603110030,2010,1
0603110050,1220,1
0603110050,2010,0.9675205858
0603123000,1220,0
0603123000,2010,1
0603127000,1220,0
0603127000,2010,1
0603130050,1220,0
0603130050,2010,0
0603130060,1220,1
0603130060,2010,0
0603140010,1220,1
0603140010,2010,0
0603140020,1220,1
0603140020,2010,1
0603150000,1220,0.99368201
0603150000,2010,1
0603190105,1220,1
0603190105,2010,0
0603190107,1220,1
0603190107,2010,1
0603190109,1220,0
0603190109,2010,1
0603190111,1220,0
0603190111,2010,0
0603190113,1220,0
0603190113,2010,0
0603190114,1220,1
0603190114,2010,1
0603190115,1220,1
0603190115,2010,0
0603190116,1220,1
0603190116,2010,0
0603190117,1220,1
0603190117,2010,0
0603190118,1220,0.999733577
0603190118,2010,1
0603190119,1220,0
0603190119,2010,1
0603190120,1220,0
0603190120,2010,1
0603190125,1220,1
0603190125,2010,0
0603190127,1220,1
0603190127,2010,0
0603190129,1220,0.9993665378
0603190129,2010,0
0603190131,1220,1
0603190131,2010,0
0603190135,1220,0.9943918368
0603190135,2010,1
0603190140,1220,1
0603190140,2010,1
0603190141,1220,0
0603190141,2010,1
0603190142,1220,1
0603190142,2010,0
0603190143,1220,1
0603190143,2010,1
0603190145,1220,1
0603190145,2010,0
0603190195,1220,0.9998254995
0603190195,2010,1
0603900000,1220,0.5181626536
0603900000,2010,1
0604200005,1220,0
0604200005,2010,0
0604200011,1220,0
0604200011,2010,0
0604200015,1220,0
0604200015,2010,0
0604200020,1220,0
0604200020,2010,0
0604200040,1220,0
0604200040,2010,0
0604200060,1220,0
0604200060,2010,0
0604200065,1220,0
0604200065,2010,0
0604200070,1220,0
0604200070,2010,0
0604200072,1220,0
0604200072,2010,0
0604200074,1220,0
0604200074,2010,0
0604200078,1220,0
0604200078,2010,0
0604200082,1220,0
0604200082,2010,0
0604200084,1220,0
0604200084,2010,0
0604200086,1220,0
0604200086,2010,0
0604901000,1220,0
0604901000,2010,0
0604903000,1220,0
0604903000,2010,0
0604906000,1220,0.9529790752
0604906000,2010,1
0701100020,1220,1
0701100020,2010,0
0701100040,1220,0.9979508164
0701100040,2010,0
0701901010,1220,0.9994001517
0701901010,2010,0
0701901060,1220,0.9999371351
0701901060,2010,0
0701905005,1220,1
0701905005,2010,0
0701905017,1220,0.9995581447
0701905017,2010,1
0701905021,1220,1
0701905021,2010,0
0701905037,1220,0.9903213948
0701905037,2010,1
0701905040,1220,0
0701905040,2010,0
0701905041,1220,1
0701905041,2010,0
0701905043,1220,1
0701905043,2010,0
0701905046,1220,1
0701905046,2010,0
0701905056,1220,1
0701905056,2010,0
0701905066,1220,0.9998962595
0701905066,2010,0
0701905076,1220,1
0701905076,2010,0
0702002002,1220,1
0702002002,2010,1
0702002004,1220,1
0702002004,2010,0.9959038148
0702002006,1220,1
0702002006,2010,1
0702002008,1220,1
0702002008,2010,1
0702002019,1220,1
0702002019,2010,1
0702002026,1220,1
0702002026,2010,0.9998863622
0702002032,1220,1
0702002032,2010,0.9998321329
0702002036,1220,1
0702002036,2010,0.9998984053
0702002042,1220,0.9998755071
0702002042,2010,0.9999198233
0702002043,1220,1
0702002043,2010,1
0702002044,1220,1
0702002044,2010,1
0702002048,1220,1
0702002048,2010,1
0702002050,1220,1
0702002050,2010,1
0702002052,1220,1
0702002052,2010,1
0702002062,1220,1
0702002062,2010,1
0702002066,1220,1
0702002066,2010,1
0702002081,1220,1
0702002081,2010,1
0702002092,1220,1
0702002092,2010,1
