hts8,list,ch99_code
35030055,4A,9903.88.15
35040010,4A,9903.88.15
35040050,4A,9903.88.15
35051000,4A,9903.88.15
35052000,4A,9903.88.15
35061010,3,9903.88.03
35061050,3,9903.88.03
35069110,3,9903.88.03
35069150,3,9903.88.03
35069900,3,9903.88.03
35071000,3,9903.88.03
35079020,3,9903.88.03
35079070,3,9903.88.03
36010000,4A,9903.88.15
36020000,4A,9903.88.15
36031000,4A,9903.88.15
36032000,4A,9903.88.15
36033000,4A,9903.88.15
36034000,4A,9903.88.15
36035000,4A,9903.88.15
36036000,4A,9903.88.15
36049000,4A,9903.88.15
36050000,4A,9903.88.15
36061000,3,9903.88.03
36069040,4A,9903.88.15
36069080,4A,9903.88.15
37011000,3,9903.88.03
37012000,3,9903.88.03
37013000,3,9903.88.03
37019100,3,9903.88.03
37019930,3,9903.88.03
37019960,3,9903.88.03
37021000,3,9903.88.03
37023101,3,9903.88.03
37023201,3,9903.88.03
37023901,3,9903.88.03
37024101,3,9903.88.03
37024201,3,9903.88.03
37024301,3,9903.88.03
37024401,3,9903.88.03
37025201,3,9903.88.03
37025300,3,9903.88.03
37025400,3,9903.88.03
37025500,3,9903.88.03
37025600,3,9903.88.03
37029600,3,9903.88.03
37029700,3,9903.88.03
37029800,3,9903.88.03
37031030,3,9903.88.03
37031060,3,9903.88.03
37032030,3,9903.88.03
37032060,3,9903.88.03
37039030,3,9903.88.03
37039060,3,9903.88.03
37040000,3,9903.88.03
37050000,3,9903.88.03
37061030,3,9903.88.03
37061060,3,9903.88.03
37069000,3,9903.88.03
37071000,3,9903.88.03
37079031,3,9903.88.03
37079032,3,9903.88.03
37079060,3,9903.88.03
38011010,3,9903.88.03
38011050,3,9903.88.03
38012000,3,9903.88.03
38013000,3,9903.88.03
38019000,3,9903.88.03
38021000,3,9903.88.03
38029010,3,9903.88.03
38029020,3,9903.88.03
38029050,3,9903.88.03
38030000,3,9903.88.03
38040010,3,9903.88.03
38040050,3,9903.88.03
38051000,3,9903.88.03
38059010,3,9903.88.03
38059050,3,9903.88.03
38061000,3,9903.88.03
38062000,3,9903.88.03
38063000,3,9903.88.03
38069000,3,9903.88.03
38070000,3,9903.88.03
38085200,4A,9903.88.15
38085940,3,9903.88.03
38086110,3,9903.88.03
38086150,4A,9903.88.15
38086210,3,9903.88.03
38086250,3,9903.88.03
38086910,3,9903.88.03
38086950,3,9903.88.03
38089110,3,9903.88.03
38089115,3,9903.88.03
38089125,3,9903.88.03
38089130,3,9903.88.03
38089150,3,9903.88.03
38089205,3,9903.88.03
38089215,3,9903.88.03
38089224,3,9903.88.03
38089228,3,9903.88.03
38089230,3,9903.88.03
38089250,3,9903.88.03
38089305,3,9903.88.03
38089315,3,9903.88.03
38089320,3,9903.88.03
38089350,3,9903.88.03
38089410,3,9903.88.03
38089450,3,9903.88.03
38089904,3,9903.88.03
38089908,3,9903.88.03
38089930,3,9903.88.03
38089970,3,9903.88.03
38089995,3,9903.88.03
38091000,4A,9903.88.15
38099100,3,9903.88.03
38099210,3,9903.88.03
38099250,3,9903.88.03
38099310,3,9903.88.03
38099350,3,9903.88.03
38101000,3,9903.88.03
38109010,3,9903.88.03
38109020,3,9903.88.03
38109050,3,9903.88.03
38111110,3,9903.88.03
38111150,3,9903.88.03
38111900,3,9903.88.03
38112100,2,9903.88.02
38112900,2,9903.88.02
38119000,3,9903.88.03
38121010,3,9903.88.03
38121050,3,9903.88.03
38122010,3,9903.88.03
38122050,3,9903.88.03
38123100,3,9903.88.03
38123920,3,9903.88.03
38123930,3,9903.88.03
38123960,3,9903.88.03
38123970,3,9903.88.03
38123990,3,9903.88.03
38130010,3,9903.88.03
38130050,3,9903.88.03
38140010,3,9903.88.03
38140020,3,9903.88.03
38140050,3,9903.88.03
38151100,3,9903.88.03
38151200,3,9903.88.03
38151900,3,9903.88.03
38159010,3,9903.88.03
38159020,3,9903.88.03
38159030,3,9903.88.03
38159050,3,9903.88.03
38160010,3,9903.88.03
38160020,3,9903.88.03
38170010,3,9903.88.03
38170015,3,9903.88.03
38170020,3,9903.88.03
38180000,biden_50_jan25,9903.91.05
38190000,3,9903.88.03
38200000,4A,9903.88.15
38231100,4A,9903.88.15
38231200,4A,9903.88.15
38231300,4A,9903.88.15
38231920,4A,9903.88.15
38231940,4A,9903.88.15
38237020,4A,9903.88.15
38237040,4A,9903.88.15
38237060,4A,9903.88.15
38241000,3,9903.88.03
38243000,3,9903.88.03
38244010,3,9903.88.03
38244020,3,9903.88.03
38244050,3,9903.88.03
38245000,3,9903.88.03
38246000,4A,9903.88.15
38248100,3,9903.88.03
38248210,3,9903.88.03
38248290,3,9903.88.03
38248300,3,9903.88.03
38248400,3,9903.88.03
38248500,3,9903.88.03
38248600,3,9903.88.03
38248700,3,9903.88.03
38248800,3,9903.88.03
38248900,3,9903.88.03
38249100,3,9903.88.03
38249200,3,9903.88.03
38249911,3,9903.88.03
38249919,3,9903.88.03
38249921,3,9903.88.03
38249925,3,9903.88.03
38249926,3,9903.88.03
38249929,3,9903.88.03
38249931,3,9903.88.03
38249932,3,9903.88.03
38249933,3,9903.88.03
38249934,3,9903.88.03
38249935,3,9903.88.03
38249936,4A,9903.88.15
38249939,3,9903.88.03
38249941,3,9903.88.03
38249949,3,9903.88.03
38249950,3,9903.88.03
38249955,3,9903.88.03
38249970,3,9903.88.03
38249975,3,9903.88.03
38249993,3,9903.88.03
38251001,4A,9903.88.15
38252000,4A,9903.88.15
38253000,4A,9903.88.15
38254100,3,9903.88.03
38254900,3,9903.88.03
38255000,3,9903.88.03
38256100,3,9903.88.03
38256900,3,9903.88.03
38259001,3,9903.88.03
38260010,3,9903.88.03
38260030,3,9903.88.03
38271100,3,9903.88.03
38271200,3,9903.88.03
38271300,3,9903.88.03
38271400,3,9903.88.03
38272000,3,9903.88.03
38273100,3,9903.88.03
38273200,3,9903.88.03
38273900,3,9903.88.03
38274000,3,9903.88.03
38275100,3,9903.88.03
38275900,3,9903.88.03
38276100,3,9903.88.03
38276200,3,9903.88.03
38276300,3,9903.88.03
38276400,3,9903.88.03
38276500,3,9903.88.03
38276800,3,9903.88.03
38276900,3,9903.88.03
38279010,3,9903.88.03
38279090,3,9903.88.03
39011010,2,9903.88.02
39011050,2,9903.88.02
39012010,2,9903.88.02
39012050,2,9903.88.02
39013020,2,9903.88.02
39013060,2,9903.88.02
39014000,3,9903.88.03
39019010,2,9903.88.02
39019010,3,9903.88.03
39019055,2,9903.88.02
39019090,2,9903.88.02
39021000,2,9903.88.02
39022010,2,9903.88.02
39022050,2,9903.88.02
39023000,2,9903.88.02
39029000,2,9903.88.02
39031100,2,9903.88.02
39031900,2,9903.88.02
39032000,2,9903.88.02
39033000,2,9903.88.02
39039010,2,9903.88.02
39039050,2,9903.88.02
39041000,2,9903.88.02
39042100,2,9903.88.02
39042200,2,9903.88.02
39043020,2,9903.88.02
39043060,2,9903.88.02
39044000,2,9903.88.02
39045000,2,9903.88.02
39046100,2,9903.88.02
39046100,3,9903.88.03
39046910,2,9903.88.02
39046950,2,9903.88.02
39049010,2,9903.88.02
39049050,2,9903.88.02
39051200,2,9903.88.02
39051900,2,9903.88.02
39052100,2,9903.88.02
39052900,2,9903.88.02
39053000,2,9903.88.02
39059110,2,9903.88.02
39059150,2,9903.88.02
39059930,3,9903.88.03
39059980,2,9903.88.02
39061000,2,9903.88.02
39069010,2,9903.88.02
39069020,2,9903.88.02
39069020,3,9903.88.03
39069050,2,9903.88.02
39071000,2,9903.88.02
39072000,3,9903.88.03
39072100,2,9903.88.02
39072900,2,9903.88.02
39073000,2,9903.88.02
39074000,2,9903.88.02
39075000,2,9903.88.02
39076100,2,9903.88.02
39076900,2,9903.88.02
39077000,2,9903.88.02
39079120,2,9903.88.02
39079140,2,9903.88.02
39079150,2,9903.88.02
39079920,2,9903.88.02
39079950,2,9903.88.02
39081000,2,9903.88.02
39089020,2,9903.88.02
39089070,2,9903.88.02
39091000,2,9903.88.02
39092000,2,9903.88.02
39093100,3,9903.88.03
39093900,3,9903.88.03
39094000,2,9903.88.02
39095010,2,9903.88.02
39095020,2,9903.88.02
39095050,2,9903.88.02
39100000,2,9903.88.02
39111000,2,9903.88.02
39112000,2,9903.88.02
39119010,2,9903.88.02
39119015,2,9903.88.02
39119025,2,9903.88.02
39119035,2,9903.88.02
39119045,2,9903.88.02
39119070,2,9903.88.02
39119091,2,9903.88.02
39121100,3,9903.88.03
39121200,2,9903.88.02
39122000,2,9903.88.02
39123100,3,9903.88.03
39123900,2,9903.88.02
39129000,2,9903.88.02
39131000,4A,9903.88.15
39139010,2,9903.88.02
39139020,3,9903.88.03
39139050,2,9903.88.02
39140020,2,9903.88.02
39140060,2,9903.88.02
39151000,3,9903.88.03
39152000,3,9903.88.03
39153000,3,9903.88.03
39159000,3,9903.88.03
39161000,2,9903.88.02
39162000,2,9903.88.02
39169010,2,9903.88.02
39169020,3,9903.88.03
39169030,2,9903.88.02
39169050,2,9903.88.02
39171010,3,9903.88.03
39171060,3,9903.88.03
39171090,3,9903.88.03
39172100,2,9903.88.02
39172200,2,9903.88.02
39172300,2,9903.88.02
39172900,2,9903.88.02
39173100,2,9903.88.02
39173200,2,9903.88.02
39173300,3,9903.88.03
39173900,3,9903.88.03
39174000,2,9903.88.02
39181010,3,9903.88.03
39181020,3,9903.88.03
39181031,3,9903.88.03
39181032,3,9903.88.03
39181040,3,9903.88.03
39181050,3,9903.88.03
39189010,3,9903.88.03
39189020,3,9903.88.03
39189030,3,9903.88.03
39189050,3,9903.88.03
39191010,2,9903.88.02
39191020,2,9903.88.02
39199010,2,9903.88.02
39199050,2,9903.88.02
39199050,3,9903.88.03
39201000,2,9903.88.02
39201000,3,9903.88.03
39202000,2,9903.88.02
39203000,2,9903.88.02
39204310,2,9903.88.02
39204350,2,9903.88.02
39204900,2,9903.88.02
39205110,2,9903.88.02
39205150,2,9903.88.02
39205910,2,9903.88.02
39205940,2,9903.88.02
39205980,2,9903.88.02
39206100,2,9903.88.02
39206200,2,9903.88.02
39206310,2,9903.88.02
39206320,2,9903.88.02
39206900,2,9903.88.02
39207100,2,9903.88.02
39207300,2,9903.88.02
39207905,2,9903.88.02
39207910,2,9903.88.02
39207950,2,9903.88.02
39209100,2,9903.88.02
39209200,2,9903.88.02
39209300,2,9903.88.02
39209400,2,9903.88.02
39209910,2,9903.88.02
39209920,2,9903.88.02
39209950,2,9903.88.02
39211100,2,9903.88.02
39211211,2,9903.88.02
39211215,2,9903.88.02
39211219,2,9903.88.02
39211250,2,9903.88.02
39211311,2,9903.88.02
39211315,2,9903.88.02
39211319,2,9903.88.02
39211350,2,9903.88.02
39211400,2,9903.88.02
39211900,2,9903.88.02
39219011,2,9903.88.02
39219015,2,9903.88.02
39219019,2,9903.88.02
39219021,2,9903.88.02
39219025,2,9903.88.02
39219029,2,9903.88.02
39219040,2,9903.88.02
39219050,2,9903.88.02
39221000,4A,9903.88.15
39222000,4A,9903.88.15
39229000,3,9903.88.03
39231020,3,9903.88.03
39231090,3,9903.88.03
39232100,3,9903.88.03
39232900,3,9903.88.03
39233000,3,9903.88.03
39234000,3,9903.88.03
39235000,3,9903.88.03
39239000,3,9903.88.03
39241020,4A,9903.88.15
39241030,4A,9903.88.15
39249005,4A,9903.88.15
39249056,4A,9903.88.15
39251000,3,9903.88.03
39252000,4A,9903.88.15
39253010,4A,9903.88.15
39253050,4A,9903.88.15
39259000,3,9903.88.03
39262020,3,9903.88.03
39262030,3,9903.88.03
39262060,3,9903.88.03
39262090,3,9903.88.03
39263010,4A,9903.88.15
39263050,4A,9903.88.15
39269010,4A,9903.88.15
39269016,4A,9903.88.15
39269021,4A,9903.88.15
39269025,4A,9903.88.15
39269030,3,9903.88.03
39269035,4A,9903.88.15
39269045,3,9903.88.03
39269050,4A,9903.88.15
39269055,3,9903.88.03
39269056,3,9903.88.03
39269057,3,9903.88.03
39269059,3,9903.88.03
39269060,3,9903.88.03
39269070,4A,9903.88.15
39269083,3,9903.88.03
39269085,4A,9903.88.15
39269087,3,9903.88.03
39269094,3,9903.88.03
39269096,3,9903.88.03
39269099,4A,9903.88.15
40011000,3,9903.88.03
40012100,3,9903.88.03
40012200,3,9903.88.03
40012900,3,9903.88.03
40013000,3,9903.88.03
40021100,3,9903.88.03
40021900,3,9903.88.03
40022000,3,9903.88.03
40023100,3,9903.88.03
40023900,3,9903.88.03
40024100,3,9903.88.03
40024900,3,9903.88.03
40025100,3,9903.88.03
40025900,3,9903.88.03
40026000,3,9903.88.03
40027000,3,9903.88.03
40028000,3,9903.88.03
40029100,3,9903.88.03
40029900,3,9903.88.03
40030000,3,9903.88.03
40040000,3,9903.88.03
40051000,3,9903.88.03
40052000,3,9903.88.03
40059100,3,9903.88.03
40059900,3,9903.88.03
40061000,4A,9903.88.15
40069010,3,9903.88.03
40069050,3,9903.88.03
40070000,3,9903.88.03
40081110,3,9903.88.03
40081150,3,9903.88.03
40081920,3,9903.88.03
40081940,3,9903.88.03
40081960,3,9903.88.03
40081980,3,9903.88.03
40082100,3,9903.88.03
40082920,3,9903.88.03
40082940,3,9903.88.03
40091100,3,9903.88.03
40091200,4A,9903.88.15
40092100,3,9903.88.03
40092200,3,9903.88.03
40093100,3,9903.88.03
40093200,3,9903.88.03
40094100,3,9903.88.03
40094200,4A,9903.88.15
40101100,4A,9903.88.15
40101210,3,9903.88.03
40101250,3,9903.88.03
40101255,3,9903.88.03
40101290,3,9903.88.03
40101910,3,9903.88.03
40101950,3,9903.88.03
40101955,3,9903.88.03
40101980,3,9903.88.03
40101991,3,9903.88.03
40103130,3,9903.88.03
40103160,3,9903.88.03
40103230,3,9903.88.03
40103260,3,9903.88.03
40103330,3,9903.88.03
40103360,3,9903.88.03
40103430,3,9903.88.03
40103460,3,9903.88.03
40103530,3,9903.88.03
40103541,3,9903.88.03
40103545,3,9903.88.03
40103550,3,9903.88.03
40103590,3,9903.88.03
40103630,3,9903.88.03
40103641,3,9903.88.03
40103645,3,9903.88.03
40103650,3,9903.88.03
40103690,3,9903.88.03
40103910,3,9903.88.03
40103920,3,9903.88.03
40103930,3,9903.88.03
40103941,3,9903.88.03
40103945,3,9903.88.03
40103950,3,9903.88.03
40103990,3,9903.88.03
40111010,3,9903.88.03
40111050,3,9903.88.03
40112010,3,9903.88.03
40112050,3,9903.88.03
40113000,1,9903.88.01
40114000,3,9903.88.03
40115000,3,9903.88.03
40117000,3,9903.88.03
40118010,3,9903.88.03
40118020,3,9903.88.03
40118080,3,9903.88.03
40119010,3,9903.88.03
40119020,3,9903.88.03
40119080,3,9903.88.03
40121140,3,9903.88.03
40121180,3,9903.88.03
40121240,3,9903.88.03
40121280,3,9903.88.03
40121300,1,9903.88.01
40121920,3,9903.88.03
40121940,3,9903.88.03
40121980,4A,9903.88.15
40122010,3,9903.88.03
40122015,3,9903.88.03
40122045,3,9903.88.03
40122060,3,9903.88.03
40122080,3,9903.88.03
40129010,3,9903.88.03
40129030,3,9903.88.03
40129045,3,9903.88.03
40129070,3,9903.88.03
40129090,3,9903.88.03
40131000,3,9903.88.03
40132000,3,9903.88.03
40139010,3,9903.88.03
40139050,3,9903.88.03
40151210,biden_jan26,9903.91.08
40151290,3,9903.88.03
40151911,3,9903.88.03
40151951,3,9903.88.03
40159000,3,9903.88.03
40161000,3,9903.88.03
40169100,3,9903.88.03
40169310,3,9903.88.03
40169350,3,9903.88.03
40169400,3,9903.88.03
40169500,4A,9903.88.15
40169903,3,9903.88.03
40169905,4A,9903.88.15
40169910,4A,9903.88.15
40169915,4A,9903.88.15
40169930,3,9903.88.03
40169935,3,9903.88.03
40169955,3,9903.88.03
40169960,3,9903.88.03
40170000,3,9903.88.03
41012010,4A,9903.88.15
41012020,4A,9903.88.15
41012030,4A,9903.88.15
41012035,4A,9903.88.15
41012040,4A,9903.88.15
41012050,4A,9903.88.15
41012070,4A,9903.88.15
41015010,4A,9903.88.15
41015020,4A,9903.88.15
41015030,4A,9903.88.15
41015035,4A,9903.88.15
41015040,4A,9903.88.15
41015050,4A,9903.88.15
41015070,4A,9903.88.15
41019010,4A,9903.88.15
41019035,4A,9903.88.15
41019040,4A,9903.88.15
41019050,4A,9903.88.15
41019070,4A,9903.88.15
41021010,4A,9903.88.15
41021020,4A,9903.88.15
41022100,4A,9903.88.15
41022910,4A,9903.88.15
41022920,4A,9903.88.15
41022930,4A,9903.88.15
41032010,4A,9903.88.15
41032020,4A,9903.88.15
41032030,4A,9903.88.15
41033010,4A,9903.88.15
41033020,4A,9903.88.15
41039011,4A,9903.88.15
41039012,4A,9903.88.15
41039013,4A,9903.88.15
41039020,4A,9903.88.15
41041110,3,9903.88.03
41041120,3,9903.88.03
41041130,3,9903.88.03
41041140,3,9903.88.03
41041150,3,9903.88.03
41041910,3,9903.88.03
41041920,3,9903.88.03
41041930,3,9903.88.03
41041940,3,9903.88.03
41041950,3,9903.88.03
41044110,3,9903.88.03
41044120,3,9903.88.03
41044130,3,9903.88.03
41044140,3,9903.88.03
41044150,3,9903.88.03
41044910,3,9903.88.03
41044920,3,9903.88.03
41044930,3,9903.88.03
41044940,3,9903.88.03
41044950,3,9903.88.03
41051010,3,9903.88.03
41051090,3,9903.88.03
41053000,3,9903.88.03
41062110,3,9903.88.03
41062190,3,9903.88.03
41062200,3,9903.88.03
41063110,3,9903.88.03
41063190,3,9903.88.03
41063200,3,9903.88.03
41064000,3,9903.88.03
41069100,3,9903.88.03
41069200,3,9903.88.03
41071110,3,9903.88.03
41071120,3,9903.88.03
41071130,3,9903.88.03
41071140,3,9903.88.03
41071150,3,9903.88.03
41071160,3,9903.88.03
41071170,3,9903.88.03
41071180,3,9903.88.03
41071210,3,9903.88.03
41071220,3,9903.88.03
41071230,3,9903.88.03
41071240,3,9903.88.03
41071250,3,9903.88.03
41071260,3,9903.88.03
41071270,3,9903.88.03
41071280,3,9903.88.03
41071910,3,9903.88.03
41071920,3,9903.88.03
41071930,3,9903.88.03
41071940,3,9903.88.03
41071950,3,9903.88.03
41071960,3,9903.88.03
41071970,3,9903.88.03
41071980,3,9903.88.03
41079140,3,9903.88.03
41079150,3,9903.88.03
41079160,3,9903.88.03
41079170,3,9903.88.03
41079180,3,9903.88.03
41079240,3,9903.88.03
41079250,3,9903.88.03
41079260,3,9903.88.03
41079270,3,9903.88.03
41079280,3,9903.88.03
41079940,3,9903.88.03
41079950,3,9903.88.03
41079960,3,9903.88.03
41079970,3,9903.88.03
41079980,3,9903.88.03
41120030,3,9903.88.03
41120060,3,9903.88.03
41131030,3,9903.88.03
41131060,3,9903.88.03
41132000,3,9903.88.03
41133030,3,9903.88.03
41133060,3,9903.88.03
41139030,3,9903.88.03
41139060,3,9903.88.03
41141000,3,9903.88.03
41142030,3,9903.88.03
41142040,3,9903.88.03
41142070,3,9903.88.03
41151000,3,9903.88.03
41152000,4A,9903.88.15
42010030,3,9903.88.03
42010060,3,9903.88.03
42021100,3,9903.88.03
42021221,3,9903.88.03
42021229,3,9903.88.03
42021240,3,9903.88.03
42021260,3,9903.88.03
42021281,3,9903.88.03
42021289,3,9903.88.03
42021900,3,9903.88.03
42022130,3,9903.88.03
42022160,3,9903.88.03
42022190,3,9903.88.03
42022215,3,9903.88.03
42022235,3,9903.88.03
42022240,3,9903.88.03
42022245,3,9903.88.03
42022260,3,9903.88.03
42022270,3,9903.88.03
42022281,3,9903.88.03
42022289,3,9903.88.03
42022910,3,9903.88.03
42022920,3,9903.88.03
42022950,3,9903.88.03
42022990,3,9903.88.03
42023130,3,9903.88.03
42023160,3,9903.88.03
42023210,3,9903.88.03
42023220,3,9903.88.03
42023240,3,9903.88.03
42023280,3,9903.88.03
42023285,3,9903.88.03
42023291,3,9903.88.03
42023293,3,9903.88.03
42023299,3,9903.88.03
42023910,3,9903.88.03
42023920,3,9903.88.03
42023950,3,9903.88.03
42023990,3,9903.88.03
42029110,3,9903.88.03
42029190,3,9903.88.03
42029204,3,9903.88.03
42029208,3,9903.88.03
42029210,3,9903.88.03
42029215,3,9903.88.03
42029220,3,9903.88.03
42029231,3,9903.88.03
42029233,3,9903.88.03
42029239,3,9903.88.03
42029245,3,9903.88.03
42029250,3,9903.88.03
42029260,3,9903.88.03
42029291,3,9903.88.03
42029293,3,9903.88.03
42029294,3,9903.88.03
42029297,3,9903.88.03
42029910,3,9903.88.03
42029920,3,9903.88.03
42029930,3,9903.88.03
42029950,3,9903.88.03
42029990,3,9903.88.03
42031020,3,9903.88.03
42031040,3,9903.88.03
42032120,3,9903.88.03
42032140,3,9903.88.03
42032155,3,9903.88.03
42032160,3,9903.88.03
42032170,3,9903.88.03
42032180,3,9903.88.03
42032905,3,9903.88.03
42032908,3,9903.88.03
42032915,3,9903.88.03
42032918,3,9903.88.03
42032920,3,9903.88.03
42032930,3,9903.88.03
42032940,3,9903.88.03
42032950,3,9903.88.03
42033000,3,9903.88.03
42034030,3,9903.88.03
42034060,3,9903.88.03
42050005,3,9903.88.03
42050010,3,9903.88.03
42050020,3,9903.88.03
42050040,3,9903.88.03
42050060,3,9903.88.03
42050080,3,9903.88.03
43011000,4A,9903.88.15
43016030,4A,9903.88.15
43016060,4A,9903.88.15
43018002,4A,9903.88.15
43021100,3,9903.88.03
43021913,3,9903.88.03
43021915,3,9903.88.03
43021930,3,9903.88.03
43021945,3,9903.88.03
43021955,3,9903.88.03
43021960,3,9903.88.03
43021975,3,9903.88.03
43022030,3,9903.88.03
43022060,3,9903.88.03
43022090,3,9903.88.03
43023000,3,9903.88.03
43031000,3,9903.88.03
43039000,3,9903.88.03
43040000,3,9903.88.03
44011100,3,9903.88.03
44011200,3,9903.88.03
44012100,3,9903.88.03
44012200,3,9903.88.03
44013100,3,9903.88.03
44013200,3,9903.88.03
44013920,3,9903.88.03
44013942,3,9903.88.03
44014100,3,9903.88.03
44014900,3,9903.88.03
44021000,3,9903.88.03
44022000,3,9903.88.03
44029001,3,9903.88.03
44031100,3,9903.88.03
44031200,3,9903.88.03
44032101,3,9903.88.03
44032201,3,9903.88.03
44032301,3,9903.88.03
44032401,3,9903.88.03
44032501,3,9903.88.03
44032601,3,9903.88.03
44034100,3,9903.88.03
44034200,3,9903.88.03
44034902,3,9903.88.03
44039100,3,9903.88.03
44039301,3,9903.88.03
44039401,3,9903.88.03
44039501,3,9903.88.03
44039601,3,9903.88.03
44039700,3,9903.88.03
44039800,3,9903.88.03
44039901,3,9903.88.03
44041000,3,9903.88.03
44042000,3,9903.88.03
44050000,3,9903.88.03
44061100,3,9903.88.03
44061200,3,9903.88.03
44069100,3,9903.88.03
44069200,3,9903.88.03
44071100,3,9903.88.03
44071200,3,9903.88.03
44071300,3,9903.88.03
44071400,3,9903.88.03
44071900,3,9903.88.03
44072100,3,9903.88.03
44072200,3,9903.88.03
44072301,3,9903.88.03
44072500,3,9903.88.03
44072600,3,9903.88.03
44072700,3,9903.88.03
44072800,3,9903.88.03
44072902,3,9903.88.03
44079100,3,9903.88.03
44079200,3,9903.88.03
44079300,3,9903.88.03
44079400,3,9903.88.03
44079500,3,9903.88.03
44079600,3,9903.88.03
44079700,3,9903.88.03
44079902,3,9903.88.03
44081001,3,9903.88.03
44083101,3,9903.88.03
44083902,3,9903.88.03
44089001,3,9903.88.03
44091005,3,9903.88.03
44091010,3,9903.88.03
44091020,3,9903.88.03
44091040,3,9903.88.03
44091045,3,9903.88.03
44091050,3,9903.88.03
44091060,3,9903.88.03
44091065,3,9903.88.03
44091090,3,9903.88.03
44092105,3,9903.88.03
44092190,3,9903.88.03
44092205,3,9903.88.03
44092210,3,9903.88.03
44092225,3,9903.88.03
44092240,3,9903.88.03
44092250,3,9903.88.03
44092260,3,9903.88.03
44092265,3,9903.88.03
44092290,3,9903.88.03
44092906,3,9903.88.03
44092911,3,9903.88.03
44092926,3,9903.88.03
44092941,3,9903.88.03
44092951,3,9903.88.03
44092961,3,9903.88.03
44092966,3,9903.88.03
44092991,3,9903.88.03
44101100,3,9903.88.03
44101200,3,9903.88.03
44101900,3,9903.88.03
44109000,3,9903.88.03
44111210,3,9903.88.03
44111220,3,9903.88.03
44111230,3,9903.88.03
44111260,3,9903.88.03
44111290,3,9903.88.03
44111310,3,9903.88.03
44111320,3,9903.88.03
44111330,3,9903.88.03
44111360,3,9903.88.03
44111390,3,9903.88.03
44111410,3,9903.88.03
44111420,3,9903.88.03
44111430,3,9903.88.03
44111460,3,9903.88.03
44111490,3,9903.88.03
44119210,3,9903.88.03
44119220,3,9903.88.03
44119230,3,9903.88.03
44119240,3,9903.88.03
44119310,3,9903.88.03
44119320,3,9903.88.03
44119330,3,9903.88.03
44119360,3,9903.88.03
44119390,3,9903.88.03
44119400,3,9903.88.03
44121005,3,9903.88.03
44121090,3,9903.88.03
44123106,3,9903.88.03
44123126,3,9903.88.03
44123142,3,9903.88.03
44123145,3,9903.88.03
44123148,3,9903.88.03
44123152,3,9903.88.03
44123161,3,9903.88.03
44123192,3,9903.88.03
44123306,3,9903.88.03
44123326,3,9903.88.03
44123332,3,9903.88.03
44123357,3,9903.88.03
44123426,3,9903.88.03
44123432,3,9903.88.03
44123457,3,9903.88.03
44123910,3,9903.88.03
44123930,3,9903.88.03
44123940,3,9903.88.03
